price,rooms,bathrooms,sizem2,eixample,ciutat_vella,horta_guinardo,gracia,les_corts,nou_barris,sant_andreu,sant_marti,sants_montjuic,sarria_sant_gervasi
1090,2,1,54,0,0,0,0,0,0,0,0,1,0
1500,2,1,62,0,1,0,0,0,0,0,0,0,0
2000,1,1,80,0,0,0,0,0,0,0,0,0,1
950,1,1,48,0,0,0,0,0,0,0,0,1,0
1145,2,1,70,1,0,0,0,0,0,0,0,0,0
775,2,1,50,1,0,0,0,0,0,0,0,0,0
900,2,2,90,0,0,1,0,0,0,0,0,0,0
900,2,1,52,0,1,0,0,0,0,0,0,0,0
2000,3,2,105,1,0,0,0,0,0,0,0,0,0
1250,4,2,90,1,0,0,0,0,0,0,0,0,0
890,2,1,60,1,0,0,0,0,0,0,0,0,0
1000,3,1,75,0,0,0,1,0,0,0,0,0,0
1075,3,1,75,1,0,0,0,0,0,0,0,0,0
860,3,1,70,0,1,0,0,0,0,0,0,0,0
855,2,2,68,0,1,0,0,0,0,0,0,0,0
1500,3,3,140,0,0,0,0,0,0,0,0,0,1
1110,3,1,74,0,0,1,0,0,0,0,0,0,0
950,3,1,77,0,0,0,0,0,0,0,0,1,0
1600,4,2,100,0,0,0,0,1,0,0,0,0,0
1067,3,2,68,0,0,0,0,1,0,0,0,0,0
890,2,1,75,0,0,1,0,0,0,0,0,0,0
1595,2,2,70,1,0,0,0,0,0,0,0,0,0
800,2,1,48,0,0,0,0,0,0,0,0,0,1
1500,2,1,80,0,0,0,1,0,0,0,0,0,0
850,3,1,68,0,0,1,0,0,0,0,0,0,0
950,3,1,86,0,0,0,1,0,0,0,0,0,0
1200,1,1,50,0,0,0,0,0,0,0,0,0,1
890,3,1,65,0,0,0,0,0,0,1,0,0,0
1550,3,2,91,0,0,0,0,0,0,0,1,0,0
1400,4,2,95,0,0,0,0,1,0,0,0,0,0
1700,2,1,70,0,1,0,0,0,0,0,0,0,0
2900,2,2,115,0,1,0,0,0,0,0,0,0,0
1000,3,1,84,0,0,0,0,0,0,0,1,0,0
1100,3,1,90,1,0,0,0,0,0,0,0,0,0
1200,1,1,65,0,0,0,0,0,0,0,0,0,1
1500,3,2,85,1,0,0,0,0,0,0,0,0,0
670,1,1,50,0,1,0,0,0,0,0,0,0,0
650,2,1,51,0,0,0,0,0,0,0,1,0,0
872,1,1,45,0,0,0,0,0,0,0,0,0,1
1800,4,2,94,0,0,0,0,0,0,0,1,0,0
1350,2,1,82,1,0,0,0,0,0,0,0,0,0
750,2,1,51,0,0,1,0,0,0,0,0,0,0
2000,2,1,70,1,0,0,0,0,0,0,0,0,0
3000,4,2,180,1,0,0,0,0,0,0,0,0,0
1100,1,1,42,0,0,0,1,0,0,0,0,0,0
920,2,1,65,0,0,1,0,0,0,0,0,0,0
1150,2,1,70,0,0,0,0,0,0,0,0,1,0
495,1,1,25,0,0,1,0,0,0,0,0,0,0
1950,4,2,147,0,0,0,0,0,0,0,0,0,1
800,1,1,90,0,0,0,0,0,0,0,0,1,0
1375,3,2,96,1,0,0,0,0,0,0,0,0,0
950,4,1,73,0,0,0,0,1,0,0,0,0,0
1700,3,2,93,0,0,0,0,0,0,0,0,0,1
1800,4,2,100,1,0,0,0,0,0,0,0,0,0
2000,3,2,80,1,0,0,0,0,0,0,0,0,0
1250,4,2,115,1,0,0,0,0,0,0,0,0,0
870,1,1,42,0,1,0,0,0,0,0,0,0,0
1100,2,2,70,0,0,0,0,0,0,1,0,0,0
1000,3,2,87,1,0,0,0,0,0,0,0,0,0
1100,3,1,89,1,0,0,0,0,0,0,0,0,0
800,2,1,55,0,0,0,0,0,1,0,0,0,0
800,1,1,40,0,1,0,0,0,0,0,0,0,0
1300,2,1,50,0,0,0,0,0,0,0,0,1,0
1400,3,2,113,0,0,0,0,0,0,0,0,1,0
875,2,1,60,0,0,0,0,0,0,0,1,0,0
800,1,1,50,0,1,0,0,0,0,0,0,0,0
1200,2,1,75,0,0,0,0,0,0,0,0,0,1
1380,2,2,77,0,0,0,0,0,0,0,0,0,1
2500,3,2,112,1,0,0,0,0,0,0,0,0,0
1944,4,2,100,1,0,0,0,0,0,0,0,0,0
1100,1,1,49,0,0,0,0,0,0,0,0,0,1
1800,2,2,80,1,0,0,0,0,0,0,0,0,0
1100,2,2,75,0,0,0,0,0,1,0,0,0,0
1290,2,1,95,1,0,0,0,0,0,0,0,0,0
1050,2,1,72,0,0,0,0,0,0,0,0,1,0
990,1,1,60,1,0,0,0,0,0,0,0,0,0
704,2,1,65,0,0,0,0,0,1,0,0,0,0
1340,2,2,35,0,0,0,0,0,0,0,0,0,1
5500,5,8,280,0,0,0,0,0,0,0,0,0,1
750,2,1,58,0,0,0,0,0,0,0,0,1,0
900,3,1,67,0,0,0,0,0,0,0,1,0,0
1020,1,2,78,1,0,0,0,0,0,0,0,0,0
3000,2,2,150,0,0,0,0,0,0,0,0,0,1
1400,6,2,147,0,0,0,0,0,0,0,0,0,1
800,3,1,80,0,0,0,0,0,1,0,0,0,0
800,2,1,64,0,0,0,0,0,1,0,0,0,0
1000,1,2,130,0,1,0,0,0,0,0,0,0,0
4300,3,3,151,1,0,0,0,0,0,0,0,0,0
1295,1,1,58,1,0,0,0,0,0,0,0,0,0
1100,2,1,75,1,0,0,0,0,0,0,0,0,0
890,2,1,56,0,0,0,0,0,0,1,0,0,0
2530,1,1,53,0,1,0,0,0,0,0,0,0,0
850,3,1,72,0,0,1,0,0,0,0,0,0,0
4700,2,2,97,0,0,0,0,0,0,0,1,0,0
4900,3,3,147,1,0,0,0,0,0,0,0,0,0
630,1,1,35,0,1,0,0,0,0,0,0,0,0
700,2,1,60,0,1,0,0,0,0,0,0,0,0
900,1,1,40,0,1,0,0,0,0,0,0,0,0
1100,2,1,54,0,0,0,1,0,0,0,0,0,0
995,2,1,57,0,0,0,0,1,0,0,0,0,0
1430,1,1,75,0,1,0,0,0,0,0,0,0,0
850,3,1,75,0,0,1,0,0,0,0,0,0,0
1350,3,2,92,0,0,0,0,1,0,0,0,0,0
725,2,1,42,0,0,0,0,0,0,0,0,1,0
3449,3,2,116,0,0,0,0,0,0,0,0,0,1
925,1,1,40,0,0,0,0,0,0,0,1,0,0
940,3,1,85,0,0,0,0,0,0,0,0,1,0
3300,3,2,178,0,0,0,0,0,0,0,0,0,1
900,4,2,87,1,0,0,0,0,0,0,0,0,0
1200,1,1,60,0,0,0,0,1,0,0,0,0,0
730,1,1,52,0,0,0,0,0,0,0,0,1,0
850,2,1,60,0,0,0,0,0,0,1,0,0,0
2500,4,2,133,1,0,0,0,0,0,0,0,0,0
950,3,2,77,1,0,0,0,0,0,0,0,0,0
995,2,1,80,1,0,0,0,0,0,0,0,0,0
900,2,2,76,0,0,0,0,0,0,0,0,1,0
2900,5,2,157,0,0,1,0,0,0,0,0,0,0
4000,4,4,296,0,1,0,0,0,0,0,0,0,0
775,2,1,57,0,0,0,0,0,0,0,1,0,0
1200,2,1,67,0,0,0,0,0,0,0,0,0,1
1290,3,1,140,0,1,0,0,0,0,0,0,0,0
900,1,1,60,0,0,0,0,1,0,0,0,0,0
1000,2,1,70,0,0,0,1,0,0,0,0,0,0
790,1,1,49,1,0,0,0,0,0,0,0,0,0
2700,2,1,60,1,0,0,0,0,0,0,0,0,0
1290,3,2,106,1,0,0,0,0,0,0,0,0,0
800,2,1,42,0,1,0,0,0,0,0,0,0,0
800,1,1,60,1,0,0,0,0,0,0,0,0,0
1100,3,1,91,1,0,0,0,0,0,0,0,0,0
960,2,1,75,0,0,0,0,0,0,0,1,0,0
1944,1,1,99,0,0,0,0,0,0,0,0,0,1
1200,3,1,88,0,0,0,0,0,0,0,1,0,0
1050,3,1,87,0,1,0,0,0,0,0,0,0,0
1250,3,1,85,0,1,0,0,0,0,0,0,0,0
1100,2,2,107,0,1,0,0,0,0,0,0,0,0
630,1,1,35,0,0,0,0,0,0,0,1,0,0
1135,3,1,93,1,0,0,0,0,0,0,0,0,0
2400,3,2,130,0,0,0,0,0,0,0,0,0,1
790,1,1,60,0,0,0,0,0,0,0,0,1,0
990,2,1,55,0,1,0,0,0,0,0,0,0,0
1390,3,5,85,1,0,0,0,0,0,0,0,0,0
1100,3,1,82,0,0,0,0,0,0,0,0,0,1
2500,3,2,82,1,0,0,0,0,0,0,0,0,0
1500,2,2,65,0,0,0,0,0,0,0,0,0,1
3195,2,2,106,1,0,0,0,0,0,0,0,0,0
1800,2,1,110,1,0,0,0,0,0,0,0,0,0
780,2,1,50,0,0,0,0,0,1,0,0,0,0
2200,3,2,80,1,0,0,0,0,0,0,0,0,0
1250,1,1,59,1,0,0,0,0,0,0,0,0,0
2600,3,2,200,1,0,0,0,0,0,0,0,0,0
725,1,1,50,0,1,0,0,0,0,0,0,0,0
750,3,1,60,0,0,0,0,0,1,0,0,0,0
2300,4,3,180,1,0,0,0,0,0,0,0,0,0
1950,3,3,174,1,0,0,0,0,0,0,0,0,0
890,1,2,55,0,1,0,0,0,0,0,0,0,0
900,1,1,50,0,0,0,0,0,0,0,0,0,1
850,3,2,75,0,0,1,0,0,0,0,0,0,0
1160,3,2,100,1,0,0,0,0,0,0,0,0,0
3800,7,3,305,1,0,0,0,0,0,0,0,0,0
800,3,1,64,0,0,0,0,0,0,0,0,1,0
750,1,1,40,0,1,0,0,0,0,0,0,0,0
995,2,1,80,0,0,0,0,0,0,0,1,0,0
1600,3,2,135,0,0,0,0,0,0,0,1,0,0
1230,3,2,91,0,0,0,0,0,0,0,0,0,1
1450,3,2,145,1,0,0,0,0,0,0,0,0,0
1700,4,2,130,0,1,0,0,0,0,0,0,0,0
1079,3,1,90,0,0,0,1,0,0,0,0,0,0
1070,3,1,82,0,0,0,0,0,0,0,1,0,0
1100,4,2,99,1,0,0,0,0,0,0,0,0,0
1998,2,2,90,0,0,0,0,0,0,0,0,0,1
775,2,1,40,1,0,0,0,0,0,0,0,0,0
1450,2,4,100,0,0,0,0,0,0,0,1,0,0
800,1,2,50,1,0,0,0,0,0,0,0,0,0
900,1,1,70,0,0,0,0,0,0,0,0,1,0
900,1,1,40,0,1,0,0,0,0,0,0,0,0
2300,2,2,130,1,0,0,0,0,0,0,0,0,0
690,1,1,52,0,0,0,0,0,1,0,0,0,0
5000,4,3,224,0,0,0,0,0,0,0,0,0,1
800,1,1,36,1,0,0,0,0,0,0,0,0,0
1100,4,2,100,0,0,0,1,0,0,0,0,0,0
1350,2,1,70,1,0,0,0,0,0,0,0,0,0
850,2,1,65,1,0,0,0,0,0,0,0,0,0
850,2,1,51,0,0,0,0,0,0,0,0,0,1
730,1,1,45,0,0,0,1,0,0,0,0,0,0
1815,3,2,90,0,0,0,0,0,0,0,0,0,1
780,1,1,30,1,0,0,0,0,0,0,0,0,0
3200,4,3,181,0,0,0,0,1,0,0,0,0,0
900,1,1,67,0,0,0,1,0,0,0,0,0,0
1300,4,2,89,0,0,0,0,1,0,0,0,0,0
795,3,1,48,1,0,0,0,0,0,0,0,0,0
850,3,1,47,0,0,1,0,0,0,0,0,0,0
1400,4,2,126,1,0,0,0,0,0,0,0,0,0
650,1,1,45,0,1,0,0,0,0,0,0,0,0
750,1,1,40,0,1,0,0,0,0,0,0,0,0
2050,1,1,70,1,0,0,0,0,0,0,0,0,0
950,1,1,56,0,0,0,1,0,0,0,0,0,0
990,3,2,90,0,1,0,0,0,0,0,0,0,0
2300,6,3,170,1,0,0,0,0,0,0,0,0,0
1090,2,1,65,0,0,0,0,0,0,0,0,0,1
1150,3,1,87,0,0,0,0,0,0,0,0,1,0
1200,2,2,82,0,0,0,0,0,0,0,1,0,0
1200,4,2,95,1,0,0,0,0,0,0,0,0,0
1200,3,1,144,0,0,0,0,0,0,0,0,0,1
2300,5,2,190,0,0,0,0,0,0,0,0,0,1
745,1,1,50,0,0,0,0,0,0,0,0,1,0
1830,2,1,70,0,0,0,0,0,0,0,0,0,1
4300,3,3,162,1,0,0,0,0,0,0,0,0,0
750,1,1,38,0,1,0,0,0,0,0,0,0,0
1100,2,1,62,0,0,0,1,0,0,0,0,0,0
779,3,1,57,0,0,1,0,0,0,0,0,0,0
1215,2,1,76,0,0,0,0,0,0,0,1,0,0
775,1,1,41,1,0,0,0,0,0,0,0,0,0
850,2,1,69,0,0,0,0,0,0,1,0,0,0
1200,3,2,81,0,0,0,0,1,0,0,0,0,0
1050,3,2,80,1,0,0,0,0,0,0,0,0,0
850,1,1,50,0,1,0,0,0,0,0,0,0,0
1200,3,1,109,0,1,0,0,0,0,0,0,0,0
650,1,1,35,0,1,0,0,0,0,0,0,0,0
1100,3,2,90,0,0,0,0,0,0,0,1,0,0
1198,1,1,60,0,1,0,0,0,0,0,0,0,0
1950,2,2,108,0,1,0,0,0,0,0,0,0,0
1443,2,1,69,0,0,0,0,0,0,1,0,0,0
950,2,1,63,0,1,0,0,0,0,0,0,0,0
925,3,1,60,1,0,0,0,0,0,0,0,0,0
890,3,1,74,0,0,0,1,0,0,0,0,0,0
1500,2,2,70,0,0,0,0,0,0,0,0,0,1
1145,2,1,80,1,0,0,0,0,0,0,0,0,0
1600,3,2,92,0,0,0,0,0,0,0,0,0,1
1099,2,1,62,1,0,0,0,0,0,0,0,0,0
1072,1,1,60,0,0,0,0,0,0,0,0,0,1
950,2,1,64,0,0,0,0,0,0,0,0,0,1
850,2,1,59,0,0,0,0,1,0,0,0,0,0
740,1,1,45,0,1,0,0,0,0,0,0,0,0
1650,3,3,138,0,0,0,0,0,0,0,0,0,1
2025,4,1,226,1,0,0,0,0,0,0,0,0,0
950,3,1,79,0,0,1,0,0,0,0,0,0,0
950,3,2,90,0,0,0,0,1,0,0,0,0,0
1000,2,1,60,0,0,0,0,0,0,0,1,0,0
1200,3,1,76,0,0,0,0,0,0,0,0,0,1
1050,2,1,85,0,1,0,0,0,0,0,0,0,0
1700,3,2,85,0,0,0,0,0,0,0,0,0,1
1350,4,2,110,0,1,0,0,0,0,0,0,0,0
730,1,1,41,0,0,0,0,0,0,0,0,0,1
1000,3,2,90,0,0,0,0,0,0,0,0,1,0
950,3,1,60,0,0,0,0,0,0,0,0,0,1
1166,2,2,90,0,1,0,0,0,0,0,0,0,0
2200,3,3,160,0,0,0,0,1,0,0,0,0,0
850,1,1,50,0,1,0,0,0,0,0,0,0,0
1000,1,1,57,0,1,0,0,0,0,0,0,0,0
850,1,1,40,0,1,0,0,0,0,0,0,0,0
1100,3,1,110,1,0,0,0,0,0,0,0,0,0
1050,4,1,90,0,0,0,0,1,0,0,0,0,0
995,1,1,70,0,0,0,1,0,0,0,0,0,0
900,1,1,63,0,0,0,0,0,0,0,0,0,1
1360,4,2,123,0,0,0,0,1,0,0,0,0,0
780,2,2,60,0,0,0,0,0,0,0,1,0,0
650,1,1,38,0,0,0,0,0,0,0,0,0,1
1880,3,1,140,0,0,0,0,0,0,0,0,0,1
1100,3,1,77,1,0,0,0,0,0,0,0,0,0
1095,2,1,71,0,1,0,0,0,0,0,0,0,0
750,1,2,50,1,0,0,0,0,0,0,0,0,0
800,2,1,64,0,1,0,0,0,0,0,0,0,0
2390,1,1,70,0,0,0,0,0,0,0,0,0,1
950,3,1,80,1,0,0,0,0,0,0,0,0,0
700,1,1,32,0,1,0,0,0,0,0,0,0,0
650,2,1,30,0,1,0,0,0,0,0,0,0,0
950,3,1,75,0,1,0,0,0,0,0,0,0,0
1200,2,1,75,0,0,0,0,0,0,0,0,0,1
850,1,1,40,0,1,0,0,0,0,0,0,0,0
2059,1,1,60,1,0,0,0,0,0,0,0,0,0
750,1,1,50,0,1,0,0,0,0,0,0,0,0
875,2,1,49,0,0,0,0,0,0,0,0,0,1
700,1,1,55,0,1,0,0,0,0,0,0,0,0
3250,5,3,203,0,0,0,0,0,0,0,1,0,0
1015,2,1,65,0,1,0,0,0,0,0,0,0,0
1200,2,1,100,1,0,0,0,0,0,0,0,0,0
960,2,1,68,0,0,0,0,0,0,0,0,0,1
1415,2,1,72,1,0,0,0,0,0,0,0,0,0
850,1,1,45,0,0,0,0,0,0,0,1,0,0
1390,4,2,150,1,0,0,0,0,0,0,0,0,0
1500,5,2,118,0,1,0,0,0,0,0,0,0,0
900,3,1,72,0,0,0,1,0,0,0,0,0,0
2400,4,3,135,0,0,0,0,0,0,0,0,0,1
950,2,2,66,1,0,0,0,0,0,0,0,0,0
1290,3,1,80,0,0,0,1,0,0,0,0,0,0
1350,3,2,85,1,0,0,0,0,0,0,0,0,0
1250,1,1,40,0,0,0,0,1,0,0,0,0,0
850,4,1,72,0,0,0,0,0,0,0,1,0,0
1700,2,2,108,1,0,0,0,0,0,0,0,0,0
3460,4,2,129,0,0,0,0,0,0,0,0,0,1
775,3,1,80,0,0,1,0,0,0,0,0,0,0
870,2,1,68,0,0,0,0,0,0,1,0,0,0
1450,2,1,110,0,0,0,0,0,0,0,0,0,1
1521,1,1,57,0,1,0,0,0,0,0,0,0,0
2200,4,2,170,0,0,0,0,0,0,0,0,0,1
1500,3,2,110,1,0,0,0,0,0,0,0,0,0
950,3,1,74,1,0,0,0,0,0,0,0,0,0
1450,4,2,105,0,0,0,0,1,0,0,0,0,0
1000,3,1,75,0,0,0,0,0,0,0,1,0,0
1050,3,1,70,0,1,0,0,0,0,0,0,0,0
775,1,1,60,0,0,1,0,0,0,0,0,0,0
1475,1,1,41,0,1,0,0,0,0,0,0,0,0
1000,2,2,75,1,0,0,0,0,0,0,0,0,0
900,3,1,80,0,0,0,1,0,0,0,0,0,0
1500,2,2,100,0,0,0,1,0,0,0,0,0,0
1250,2,1,70,0,0,0,0,0,0,0,0,0,1
1481,1,1,57,0,1,0,0,0,0,0,0,0,0
1377,3,2,137,0,0,0,1,0,0,0,0,0,0
1734,3,2,105,1,0,0,0,0,0,0,0,0,0
1200,4,2,90,0,1,0,0,0,0,0,0,0,0
4800,5,4,210,0,0,0,0,0,0,0,0,0,1
1400,2,1,65,1,0,0,0,0,0,0,0,0,0
2200,3,3,145,1,0,0,0,0,0,0,0,0,0
1100,3,2,90,0,0,0,0,0,0,0,0,1,0
1280,5,2,140,1,0,0,0,0,0,0,0,0,0
700,2,1,45,0,0,0,0,0,0,0,0,1,0
850,3,1,65,0,1,0,0,0,0,0,0,0,0
4500,6,3,250,0,0,0,0,0,0,0,0,0,1
900,1,1,36,0,1,0,0,0,0,0,0,0,0
1260,2,1,50,0,0,0,1,0,0,0,0,0,0
1300,1,2,55,0,0,0,0,0,0,0,1,0,0
2250,2,2,100,0,0,0,1,0,0,0,0,0,0
5000,5,4,240,1,0,0,0,0,0,0,0,0,0
6337,6,4,289,0,0,0,0,0,0,0,0,0,1
1620,2,2,54,0,1,0,0,0,0,0,0,0,0
795,1,1,64,0,1,0,0,0,0,0,0,0,0
850,2,1,60,0,0,0,1,0,0,0,0,0,0
1610,1,1,57,0,1,0,0,0,0,0,0,0,0
800,1,1,44,0,0,0,0,0,0,0,0,0,1
995,3,1,80,0,0,0,0,0,0,0,0,1,0
2300,3,2,200,0,1,0,0,0,0,0,0,0,0
575,1,1,45,0,1,0,0,0,0,0,0,0,0
950,2,1,53,1,0,0,0,0,0,0,0,0,0
1000,3,1,67,0,0,0,0,0,0,0,0,1,0
1200,2,2,90,0,1,0,0,0,0,0,0,0,0
1500,5,2,130,0,1,0,0,0,0,0,0,0,0
950,4,1,80,0,0,1,0,0,0,0,0,0,0
690,2,1,55,0,0,0,0,0,0,0,0,1,0
1000,2,2,96,0,0,0,0,0,0,0,0,0,1
1495,3,2,90,0,1,0,0,0,0,0,0,0,0
575,3,1,55,0,0,0,0,0,1,0,0,0,0
1610,1,1,57,0,1,0,0,0,0,0,0,0,0
950,3,1,57,0,0,0,0,1,0,0,0,0,0
950,2,1,70,0,0,0,1,0,0,0,0,0,0
5000,3,4,350,0,0,0,0,1,0,0,0,0,0
675,1,1,65,0,0,1,0,0,0,0,0,0,0
850,2,1,64,0,0,0,0,0,0,0,1,0,0
1350,2,2,60,0,0,0,0,0,0,0,0,0,1
950,2,1,69,0,0,0,0,0,0,0,1,0,0
1100,3,1,75,1,0,0,0,0,0,0,0,0,0
900,3,2,80,0,0,0,1,0,0,0,0,0,0
1400,3,2,63,1,0,0,0,0,0,0,0,0,0
1190,4,2,112,1,0,0,0,0,0,0,0,0,0
1200,3,1,85,0,1,0,0,0,0,0,0,0,0
1450,3,2,125,0,1,0,0,0,0,0,0,0,0
1000,3,1,84,1,0,0,0,0,0,0,0,0,0
1050,1,1,66,0,1,0,0,0,0,0,0,0,0
1250,3,2,120,1,0,0,0,0,0,0,0,0,0
850,2,1,56,1,0,0,0,0,0,0,0,0,0
1190,3,2,89,1,0,0,0,0,0,0,0,0,0
1300,3,1,75,1,0,0,0,0,0,0,0,0,0
1290,2,1,48,1,0,0,0,0,0,0,0,0,0
1900,2,2,87,1,0,0,0,0,0,0,0,0,0
1500,1,1,62,1,0,0,0,0,0,0,0,0,0
850,2,1,65,0,0,1,0,0,0,0,0,0,0
1350,3,2,80,0,0,0,0,0,0,0,0,1,0
750,2,1,45,0,1,0,0,0,0,0,0,0,0
1975,4,2,112,0,0,0,0,0,0,0,0,0,1
990,4,1,56,1,0,0,0,0,0,0,0,0,0
1000,1,1,60,0,1,0,0,0,0,0,0,0,0
2200,3,3,90,0,0,0,1,0,0,0,0,0,0
1700,1,1,50,1,0,0,0,0,0,0,0,0,0
1050,3,2,91,0,0,0,1,0,0,0,0,0,0
800,1,1,50,1,0,0,0,0,0,0,0,0,0
4000,4,2,178,0,1,0,0,0,0,0,0,0,0
990,3,2,82,0,0,0,1,0,0,0,0,0,0
2200,3,3,141,0,0,0,0,0,0,0,0,0,1
1000,2,1,54,0,0,0,0,0,0,0,1,0,0
750,1,1,30,0,0,0,0,1,0,0,0,0,0
4900,5,5,257,0,0,0,0,0,0,0,0,0,1
850,4,1,70,1,0,0,0,0,0,0,0,0,0
1450,4,2,140,0,0,0,1,0,0,0,0,0,0
1980,2,1,48,0,0,0,1,0,0,0,0,0,0
1650,2,2,72,0,1,0,0,0,0,0,0,0,0
750,1,1,30,0,0,0,0,0,0,0,0,1,0
1000,3,1,90,1,0,0,0,0,0,0,0,0,0
1200,3,2,100,0,0,0,0,0,0,0,0,0,1
3244,2,2,70,0,0,0,1,0,0,0,0,0,0
1250,3,2,101,1,0,0,0,0,0,0,0,0,0
1350,2,2,80,0,0,0,0,0,0,0,0,0,1
1750,3,2,100,0,0,0,0,1,0,0,0,0,0
700,1,1,31,0,0,0,0,0,0,0,0,0,1
690,2,2,90,0,1,0,0,0,0,0,0,0,0
2790,3,2,85,0,1,0,0,0,0,0,0,0,0
1025,2,2,66,1,0,0,0,0,0,0,0,0,0
850,1,1,53,0,1,0,0,0,0,0,0,0,0
1900,3,3,140,0,0,0,0,1,0,0,0,0,0
2250,2,1,52,0,0,0,0,0,0,0,0,0,1
1187,2,1,73,0,1,0,0,0,0,0,0,0,0
1300,3,2,105,1,0,0,0,0,0,0,0,0,0
1300,3,2,106,0,0,0,1,0,0,0,0,0,0
2172,3,2,121,0,0,0,0,1,0,0,0,0,0
995,2,1,42,1,0,0,0,0,0,0,0,0,0
4600,4,4,220,0,0,0,0,0,0,0,0,0,1
736,1,1,50,1,0,0,0,0,0,0,0,0,0
1600,3,2,131,0,1,0,0,0,0,0,0,0,0
985,4,2,85,0,1,0,0,0,0,0,0,0,0
1800,3,2,135,1,0,0,0,0,0,0,0,0,0
850,2,1,140,0,0,1,0,0,0,0,0,0,0
800,2,1,63,1,0,0,0,0,0,0,0,0,0
4300,2,2,124,0,0,0,0,0,0,0,0,0,1
3000,2,2,77,0,0,0,0,0,0,0,1,0,0
990,2,2,63,0,0,0,0,0,0,0,0,1,0
1050,4,2,100,0,0,0,0,0,0,0,0,1,0
1200,3,2,70,1,0,0,0,0,0,0,0,0,0
1400,2,1,75,0,1,0,0,0,0,0,0,0,0
700,1,1,60,0,1,0,0,0,0,0,0,0,0
800,1,1,32,0,1,0,0,0,0,0,0,0,0
1550,3,1,80,0,0,0,0,0,0,0,0,0,1
950,2,1,104,0,1,0,0,0,0,0,0,0,0
495,1,1,40,0,1,0,0,0,0,0,0,0,0
850,3,2,89,0,0,1,0,0,0,0,0,0,0
865,1,1,50,0,0,0,0,0,0,0,0,0,1
1000,3,2,88,0,0,0,0,1,0,0,0,0,0
900,2,1,53,0,0,0,0,0,0,0,0,0,1
1239,1,1,45,0,1,0,0,0,0,0,0,0,0
700,1,1,30,0,0,0,0,1,0,0,0,0,0
1200,1,1,94,0,0,0,0,0,0,0,0,0,1
1593,2,1,60,1,0,0,0,0,0,0,0,0,0
2500,3,3,196,0,0,0,0,0,0,0,0,0,1
800,2,1,44,1,0,0,0,0,0,0,0,0,0
940,1,1,46,1,0,0,0,0,0,0,0,0,0
730,2,1,53,0,0,1,0,0,0,0,0,0,0
1500,2,2,62,0,1,0,0,0,0,0,0,0,0
1400,2,1,65,0,0,0,0,0,0,0,0,0,1
850,3,1,71,0,0,0,0,0,0,0,1,0,0
1170,2,1,65,1,0,0,0,0,0,0,0,0,0
700,1,1,42,1,0,0,0,0,0,0,0,0,0
1550,2,1,38,0,1,0,0,0,0,0,0,0,0
2350,3,3,161,0,0,0,0,1,0,0,0,0,0
1300,2,1,60,0,0,0,1,0,0,0,0,0,0
1700,3,2,100,1,0,0,0,0,0,0,0,0,0
2650,3,4,85,1,0,0,0,0,0,0,0,0,0
1320,1,1,45,1,0,0,0,0,0,0,0,0,0
1483,2,2,80,1,0,0,0,0,0,0,0,0,0
3250,4,3,237,0,0,0,0,0,0,0,0,0,1
1550,4,2,120,0,1,0,0,0,0,0,0,0,0
4700,5,5,257,0,0,0,0,0,0,0,0,0,1
1275,3,2,107,0,1,0,0,0,0,0,0,0,0
995,1,1,42,0,1,0,0,0,0,0,0,0,0
1000,3,1,80,0,0,0,0,0,0,0,0,1,0
972,1,1,40,0,1,0,0,0,0,0,0,0,0
1050,4,2,90,1,0,0,0,0,0,0,0,0,0
790,1,1,53,1,0,0,0,0,0,0,0,0,0
1100,3,2,76,0,0,0,0,1,0,0,0,0,0
985,3,1,79,1,0,0,0,0,0,0,0,0,0
1800,4,2,150,0,0,0,0,0,0,0,0,0,1
1000,1,1,45,0,0,0,0,0,0,0,0,0,1
1943,1,1,70,0,0,0,0,0,0,0,1,0,0
2400,4,3,168,1,0,0,0,0,0,0,0,0,0
1080,3,1,90,0,0,0,0,0,0,0,0,1,0
1000,1,1,85,1,0,0,0,0,0,0,0,0,0
3000,3,2,95,0,1,0,0,0,0,0,0,0,0
1700,3,2,94,1,0,0,0,0,0,0,0,0,0
1085,4,2,95,0,0,0,0,0,0,1,0,0,0
900,3,1,74,0,0,0,1,0,0,0,0,0,0
1100,2,1,70,1,0,0,0,0,0,0,0,0,0
650,1,1,35,0,1,0,0,0,0,0,0,0,0
1290,2,1,60,0,0,0,0,0,0,0,1,0,0
795,1,1,52,0,0,0,0,0,0,0,0,1,0
925,2,1,80,1,0,0,0,0,0,0,0,0,0
1000,1,1,52,0,0,0,1,0,0,0,0,0,0
1200,3,2,130,1,0,0,0,0,0,0,0,0,0
1388,4,2,105,0,0,0,0,0,0,0,1,0,0
900,1,1,40,0,0,0,1,0,0,0,0,0,0
3200,5,3,170,0,0,0,1,0,0,0,0,0,0
1640,1,1,75,1,0,0,0,0,0,0,0,0,0
1122,2,2,88,0,1,0,0,0,0,0,0,0,0
795,3,1,70,0,0,0,1,0,0,0,0,0,0
1500,5,1,127,0,1,0,0,0,0,0,0,0,0
4500,4,3,256,0,0,0,0,0,0,0,0,0,1
800,2,1,68,0,0,0,0,0,0,0,0,1,0
850,1,1,50,0,1,0,0,0,0,0,0,0,0
750,2,1,55,0,0,0,0,0,0,0,0,1,0
720,3,1,65,0,0,1,0,0,0,0,0,0,0
850,1,1,42,1,0,0,0,0,0,0,0,0,0
